@attribute '-0.24Feature73+0.227Feature48+0.183Feature49+0.175Feature110-0.168Feature90+0.165Feature113-0.165Feature12-0.162Feature44+0.158Feature75-0.15Feature20+0.147Feature156+0.147Feature19+0.145Feature40-0.142Feature117-0.141Feature9+0.141Feature26+0.136Feature22+0.136Feature4+0.134Feature104+0.131Feature78+0.12 Feature3-0.117Feature1-0.117Feature2+0.116Feature52-0.114Feature111...' numeric
@attribute -0.266Feature4-0.26Feature3+0.254Feature9-0.242Feature37+0.212Feature46-0.189Feature23+0.189Feature64+0.178Feature91-0.17Feature39-0.167Feature114+0.165Feature45+0.159Feature13-0.158Feature12+0.153Feature104+0.146Feature71-0.122Feature90-0.12Feature103-0.114Feature38-0.105Feature101+0.104Feature119-0.103Feature28-0.099Feature75+0.095Feature72+0.094Feature67-0.093Feature142... numeric
@attribute '-0.248Feature8-0.246Feature14-0.228Feature105-0.222Feature92-0.189Feature39-0.183Feature75+0.158Feature26+0.156Feature120-0.152Feature46+0.151Feature66-0.147Feature55+0.146Feature12-0.145Feature133-0.139Feature159+0.137Feature22+0.131Feature146+0.13 Feature73-0.13Feature81+0.129Feature103+0.121Feature43-0.12Feature29-0.118Feature107+0.117Feature90+0.112Feature104+0.11 Feature100...' numeric
@attribute '-0.247Feature5+0.244Feature64-0.239Feature44-0.198Feature63-0.191Feature37+0.157Feature7+0.157Feature69+0.151Feature106+0.141Feature17+0.139Feature23-0.137Feature73+0.137Feature15+0.137Feature158-0.132Feature66+0.13 Feature54+0.128Feature132+0.127Feature80+0.125Feature101-0.124Feature119+0.121Feature95+0.12 Feature108+0.119Feature143-0.114Feature156-0.112Feature6+0.11 Feature75...' numeric
@attribute '-0.249Feature21+0.246Feature106+0.234Feature67+0.197Feature37-0.19Feature114+0.188Feature64+0.184Feature28-0.181Feature112+0.164Feature5+0.155Feature15+0.154Feature111+0.153Feature7+0.15 Feature20-0.147Feature22+0.142Feature6-0.134Feature113-0.132Feature75-0.131Feature69+0.131Feature40-0.128Feature44+0.127Feature39-0.126Feature74-0.126Feature23+0.111Feature48-0.108Feature99...' numeric
@attribute '0.234Feature1+0.232Feature2+0.229Feature43-0.214Feature71-0.207Feature4+0.196Feature49+0.187Feature65+0.175Feature73+0.161Feature28-0.154Feature19+0.15 Feature74-0.147Feature90+0.141Feature40-0.134Feature97-0.128Feature110+0.124Feature44-0.123Feature12-0.121Feature67+0.115Feature104-0.114Feature30-0.113Feature155-0.108Feature93-0.103Feature46-0.103Feature119+0.098Feature158...' numeric
@attribute '-0.276Feature46+0.248Feature43-0.232Feature69+0.23 Feature44+0.214Feature10-0.212Feature47-0.199Feature26-0.187Feature1-0.184Feature45-0.177Feature2+0.169Feature49-0.15Feature74+0.148Feature63-0.138Feature73-0.125Feature142+0.12 Feature92+0.119Feature66-0.119Feature27-0.114Feature70+0.114Feature155+0.112Feature77-0.112Feature5+0.11 Feature75-0.106Feature41+0.106Feature111...' numeric
@attribute '0.289Feature42-0.287Feature40-0.197Feature70+0.19 Feature41-0.184Feature46-0.177Feature45-0.17Feature65+0.169Feature1-0.168Feature69+0.164Feature5+0.164Feature35+0.162Feature64+0.157Feature113+0.149Feature74-0.146Feature44-0.142Feature109+0.135Feature2+0.131Feature67-0.123Feature8+0.122Feature75-0.11Feature11-0.108Feature89+0.107Feature114+0.106Feature71-0.104Feature20...' numeric
@attribute '0.304Feature72-0.3Feature67-0.245Feature74+0.234Feature43-0.174Feature70-0.163Feature161+0.15 Feature107-0.148Feature68-0.147Feature83+0.146Feature46-0.144Feature20+0.132Feature16+0.129Feature122+0.128Feature148-0.122Feature66-0.119Feature98-0.118Feature57-0.117Feature40+0.114Feature134+0.112Feature63+0.11 Feature45-0.11Feature42-0.108Feature10+0.107Feature56-0.103Feature91...' numeric
@attribute Class {-1,1}

@data

-2.919665,-2.234265,-0.884656,-0.725672,-1.113183,-2.866213,0.423275,-1.983097,-1.113105,0.936706,-1.063334,-2.340069,-0.665341,-2.739628,-1.589364,-0.760363,-0.038332,0.622455,-0.141994,2.042016,-1.729729,-1.586045,1.545625,-1.408804,-0.010468,1
5.52778,4.167995,-2.121565,0.72717,-0.536906,-0.906623,0.023374,1.319639,0.365589,1.419775,-0.884096,2.570021,1.92782,-0.953825,1.166916,-0.067762,-0.361801,3.576177,-0.222126,1.246092,-0.395306,0.401886,-0.184212,0.044606,-0.313136,1
-1.191846,0.05002,-1.720438,0.657876,-0.473738,1.824377,0.617107,1.290362,5.035359,1.688315,3.912372,2.780419,1.296395,0.751751,1.462266,-0.278029,-0.497931,0.567996,0.979862,-1.248791,-1.226378,-1.560778,-0.638011,1.336858,1.564008,1
-13.829731,-6.266339,-1.404354,0.531433,1.237358,-2.723067,-1.751078,3.516696,0.715184,1.020587,1.701028,-0.099346,0.317567,0.725911,-0.591214,0.908547,2.400562,1.305106,-0.410885,1.65764,0.48241,0.56137,0.529094,-1.449548,-1.604096,-1
-0.350511,-1.610645,-1.971217,-2.460946,-2.348289,0.578485,2.003176,-1.672182,0.211791,-0.097651,-0.918972,-0.90732,-0.964588,-1.037624,0.543438,0.809108,1.151634,-1.115867,0.599405,-0.789621,-1.141071,0.101626,1.296816,0.871595,-1.313514,1
0.17969,1.994717,-0.459714,-1.356184,-2.113853,1.538029,0.556432,0.093884,0.686104,-0.043814,-0.898159,-0.588632,-2.086981,1.31568,-1.72338,-0.63331,1.605576,-0.950477,-0.526583,2.338744,2.719268,0.960116,0.032493,-1.443685,0.09329,1
-0.651431,-1.542754,-0.629532,3.176209,-1.666029,0.650413,0.116703,1.931081,-0.621189,-0.699791,-3.684867,2.274029,3.141199,0.442562,-3.688569,2.584544,0.887497,1.083329,1.760144,-1.884602,2.179019,0.937662,1.199809,0.689233,0.280327,-1
-6.459012,-0.346057,-0.405802,-3.372225,-1.592022,-3.118733,-0.781033,2.489458,-0.22718,0.080007,-0.098284,-0.074722,3.362019,-0.587538,0.330095,0.215293,-1.053083,2.756268,-0.583559,1.747635,-1.675629,1.245577,-0.772649,0.259607,0.693064,1
2.203891,-0.896272,-1.194349,-0.819314,-1.378085,-1.512883,-1.749207,0.496083,2.371309,0.287034,2.79656,-0.214661,-1.958046,-0.639264,0.703882,-1.508013,0.898526,2.567951,-1.025268,-0.935038,-0.935424,2.245064,0.205837,-1.539434,-0.354597,1
0.649021,0.619859,1.13618,1.718942,4.698645,-1.325544,-2.29793,-4.202003,1.720871,3.81675,-0.520356,-1.122524,0.759026,-3.121762,0.491689,1.591074,2.283873,-1.098238,-0.337484,-0.687686,1.896146,-1.238336,1.203916,1.075826,0.057178,1
9.162861,1.016055,-0.222293,5.690312,2.666838,1.906204,-4.457634,-1.481863,0.763285,1.689208,-1.634041,2.76756,-1.928351,-1.421157,-0.646161,-0.270866,-1.085674,-0.481259,-1.318376,1.16028,-0.467642,0.241979,0.993014,1.798402,0.973027,1
-5.052698,-0.027404,0.828261,-0.267399,-0.274419,3.080152,-3.369259,-0.210795,0.334985,-2.079486,-1.244099,-1.817455,1.080962,1.956666,-2.738106,3.611802,0.411299,2.690094,-0.924171,2.903259,1.337698,-1.168771,0.130633,1.533898,-1.366809,-1
3.450034,-0.811889,-0.34243,2.439852,-5.43008,1.873512,-0.344527,-0.026067,0.913821,0.647696,-0.626367,0.018764,1.469594,1.090019,1.487758,1.783132,-0.627273,0.036389,0.76721,1.008431,-0.188805,0.100048,-1.785554,-0.483528,0.391613,-1
-3.709866,3.28226,-2.883041,3.5989,0.961362,-0.419989,-0.856882,2.096354,-1.642833,-0.047229,0.275955,-3.773808,-2.43493,-0.301557,-2.466838,-1.799139,-1.147822,-1.703026,-0.759565,-0.383609,1.325498,-0.686607,0.951014,1.682307,-1.743007,-1
-8.469444,-2.654278,-0.737094,5.122365,0.09957,1.426139,-3.95674,-0.686685,-0.361161,-0.702291,1.139042,-0.409368,-0.805758,4.311784,-1.105793,-0.602156,-0.26529,1.405321,2.751985,-0.332789,-0.05733,-1.768054,-0.348683,-2.368852,0.102086,-1
-7.180987,0.735615,0.191857,-1.394666,-0.465093,-2.288023,-0.260789,0.786826,0.416573,3.001394,-3.38581,0.030276,0.068466,0.982537,0.788799,1.452071,1.976316,2.71636,-0.847374,-1.083994,-1.001412,2.278707,-1.392841,-0.437993,0.120348,1
0.075691,2.032102,3.09056,0.168638,-1.38783,0.393101,-0.188066,1.841108,-1.987414,-1.373395,0.463221,-1.629811,-0.754157,-0.41049,1.898667,-0.426099,-0.601602,-0.140628,0.609907,-0.388884,0.391791,1.087262,-0.026705,1.3935,1.855439,-1
-6.874795,-2.978798,-2.232638,1.75063,-1.269912,-1.014574,0.54794,-2.374447,2.631013,0.906541,-1.075103,0.695625,0.733629,-1.976718,-2.00879,0.240175,1.220633,-2.601951,-2.298638,1.358221,-1.217059,0.937485,-2.017228,1.104625,-2.383224,-1
5.673464,-3.059782,3.595663,2.163341,-0.453238,-0.947301,1.750075,1.468723,0.320115,-1.124789,-0.30507,1.983323,2.508176,-0.400039,-1.920298,-0.461793,-1.830852,2.1124,1.962825,-1.266641,-0.829556,0.389539,1.653769,-1.388421,2.107798,1
7.524835,-0.297745,-1.081574,-0.396262,1.665973,-2.017192,-1.833388,0.465032,-0.802126,1.380051,-0.44565,0.735256,2.81162,1.772422,-1.572137,-2.633506,0.028233,0.950763,3.471882,1.586617,1.044328,0.936777,-1.107601,-1.129639,-1.434585,1
1.594747,4.373064,1.650411,-4.410473,5.675232,0.047542,0.916519,-0.388123,-0.094653,-1.397804,-0.497633,0.188513,1.001263,-0.410715,-0.805839,1.023736,-0.596318,-2.054364,-0.38919,0.0372,2.109343,-1.911552,-0.595449,0.331751,-1.248862,1
-2.909432,2.218259,-1.46577,1.021809,-2.747299,0.582157,1.106282,1.778823,2.564644,0.598106,0.217489,-0.873421,0.165573,0.458411,0.260078,-0.271913,-2.919892,-1.453743,-1.506967,-1.094435,-0.335079,-0.110831,0.783269,-0.128779,-0.619076,-1
3.139222,-2.757977,2.294604,0.831556,-1.161769,-0.106245,-1.686283,1.481821,-1.116829,-0.549232,1.409013,-2.673255,0.227484,1.103475,1.211072,-0.499068,-0.514175,-1.247945,-0.312819,-0.03373,0.608586,0.207082,-0.688522,-0.25577,-0.190282,1
-1.389517,3.134537,-2.834783,5.06309,-1.884762,0.543376,0.487984,2.58076,0.426013,1.344611,-0.230776,0.629272,-0.462252,0.216426,1.411873,-0.049841,0.833143,0.006397,-0.208848,0.271978,-1.493529,-1.799333,0.896548,-1.10546,-0.697409,-1
1.011656,3.13565,1.48472,-1.400706,1.86717,1.260809,2.620515,-0.023753,0.129742,-0.203899,1.093446,1.535509,-2.08241,1.413579,1.90085,-1.307304,-0.260975,-0.352863,-2.054496,-1.010554,1.375975,2.018324,-2.341693,-0.130781,-1.630709,1
6.478771,4.940765,2.598224,1.987818,0.878221,-2.34019,1.096491,1.459902,-0.645578,0.011522,-0.099013,-0.922744,-1.159395,0.875669,-0.114586,-1.05819,-0.406335,0.986982,-0.652097,0.677848,-0.184166,-0.444994,-0.609294,-0.340854,0.278062,1
-1.145702,-0.079514,2.070756,1.87908,-1.388184,-0.658106,0.722427,-0.267606,-1.138587,0.853421,2.606633,-0.28396,1.462895,-0.168938,-1.126894,0.394915,1.339872,-0.380765,0.383209,-1.15699,-0.565471,0.233077,-1.939518,-0.843505,-0.478999,1
-10.846772,-5.137981,5.434322,1.180313,-4.138133,-1.27762,2.322047,-1.324613,-1.105642,1.027146,-0.064547,0.983427,0.280917,0.973293,0.055858,1.362985,0.687092,-0.575485,1.256022,-1.585488,1.117734,-1.732326,1.693567,-0.665518,-0.450005,-1
-2.279884,-3.641108,4.888092,-2.967065,-2.296542,-0.644348,-0.806086,1.431253,-2.618664,0.42409,1.050574,1.889989,-0.62459,-1.087767,-0.194569,-3.490391,-0.12453,-2.460207,1.831989,-1.067979,0.202417,-1.83888,-0.191757,1.161203,-0.299531,-1
-9.153479,-0.257359,-1.60002,-1.930897,-0.738597,-1.936267,0.502795,-0.503519,3.865158,-1.559978,1.938412,0.586568,-0.814723,-1.323197,-1.08416,-0.851966,3.741932,-1.18426,0.502636,0.870451,-0.655963,0.222576,-0.075041,2.034833,3.006834,-1
3.8349,2.770852,-0.604164,-0.890969,-1.381432,1.707372,0.433056,-1.731794,1.193623,-2.716454,-0.966589,1.342781,0.072091,-2.027266,-0.937184,-1.40646,-1.220027,-0.590755,0.520904,1.086131,0.235833,-0.208659,0.828167,-3.043576,-0.208029,1
4.803419,-2.378359,7.636295,-2.027808,2.465489,0.030666,-2.775484,0.097605,-1.849957,-2.726506,-1.679513,0.284638,-0.773216,-2.702419,1.476272,1.267638,-0.079654,0.083574,0.435762,1.09308,0.201704,-0.196095,-0.398259,-0.048536,-1.890232,1
8.341164,-3.511848,-9.133173,-5.94707,3.019602,1.678224,7.036596,3.618772,-5.104661,1.225695,0.489281,-3.579252,1.646298,1.610037,1.285128,0.506849,2.958088,-0.956789,2.175927,0.061256,3.869217,1.721568,-2.344611,-2.11744,1.631034,1
2.486669,-0.292073,-1.705607,1.271176,-2.33443,-1.424701,0.059831,-0.906864,-0.600717,-1.053765,2.047592,1.487766,-0.171737,-1.887558,1.47476,-0.233754,-0.829294,-0.717207,1.511092,-1.007418,-0.082853,-1.711003,-0.04928,0.890771,0.494226,-1
-0.263415,1.440107,-1.64369,-0.680794,-0.117083,-2.931972,-0.159505,0.159931,4.150425,-1.102162,-1.766893,0.065015,3.513239,-3.767402,-4.199624,-0.788364,1.007539,0.260984,-2.051142,-3.261547,5.300945,-1.331687,-0.735057,1.711414,2.349179,1
9.041606,5.628816,-1.574419,1.31687,-1.397998,-0.335923,1.907044,1.707197,-0.761405,-0.025137,-1.599634,-0.567026,2.71656,0.260786,-3.025416,-0.290871,1.241673,2.69152,1.871181,-0.855253,0.271248,0.2681,2.041732,-2.869786,-1.14826,1
1.308265,0.859676,2.311667,2.39136,0.167558,-1.290492,0.571975,2.050473,0.794731,-1.257887,0.067009,-0.953575,-0.050779,-0.207068,-0.339768,-0.367354,2.351249,-0.362818,0.113385,-0.076974,-0.882002,-0.535202,-0.874973,1.085496,-0.208734,-1
-6.069168,1.554438,-2.115513,-3.166224,-1.543552,0.439962,-2.286571,1.677381,0.12214,-1.364324,-3.030516,-0.550204,-3.494345,-2.440385,1.563186,-0.957652,1.17601,-0.422138,-0.320955,1.227751,-0.609393,-0.272265,-0.447373,0.070147,-0.66173,1
-0.703167,-0.264076,2.899682,3.576692,-2.897925,2.747824,-2.40158,0.298688,3.615303,-0.603576,-2.919805,-1.647866,-0.236547,-1.011304,-0.184801,-2.830503,-1.296423,-0.237217,-0.848589,1.281502,0.971385,0.913297,-0.458135,-1.392566,-2.044063,-1
-9.161388,-4.719433,-2.442137,1.401006,3.368725,-2.448746,-2.711746,0.842397,0.450361,-0.669864,0.415504,2.593257,0.871338,0.064985,-0.01205,-0.941514,0.459303,-0.060963,-1.551507,0.400832,0.345072,0.867669,-0.273993,-0.452594,-0.920003,1
-4.104164,-0.253724,-1.570439,0.898343,-3.542762,-0.557143,0.135735,-0.358337,0.687629,-0.54278,0.530998,-0.972799,-1.402008,-1.603714,-0.221339,-0.820166,-2.705929,4.189295,0.743447,1.535962,-0.063687,1.603186,0.140266,2.498526,1.956083,-1
0.586315,2.208109,2.394186,-1.223889,-3.192435,1.508447,-1.860886,3.865315,-0.536728,1.080965,0.372976,-0.800564,0.410087,-1.018346,0.202696,-0.612712,1.890169,0.082936,0.799438,-0.884065,0.556394,-1.835772,0.752594,0.127039,-0.003034,-1
10.811572,-3.731428,2.092894,1.259315,-3.004647,0.513438,0.594388,-1.857141,-2.896671,-1.928064,3.198201,0.736711,1.042321,-0.838519,-1.591001,1.853262,1.500486,-1.414181,-2.023141,0.222002,0.655096,-1.087653,-2.216822,0.51674,-3.182843,1
-2.536058,-4.061893,6.446866,3.176262,3.839088,1.311036,-0.615144,-0.444682,2.422975,0.935976,-1.445482,-3.996267,-1.918185,1.197901,0.40605,0.212851,0.91837,-1.553534,1.086063,-0.234583,1.651163,-0.555797,0.373141,0.232725,2.765837,1
6.767074,-2.143102,-0.092708,-0.287689,5.073767,-2.77695,-1.253424,-4.186912,-0.755801,0.433939,0.300603,2.260609,-1.405647,-2.685551,-1.778529,-1.537742,-1.338728,0.657194,-0.83469,-0.431016,1.642427,2.084946,0.335933,-2.313177,0.800335,1
0.894042,-3.504279,1.381723,3.087197,-0.980714,-0.175304,-0.970874,-3.128219,-0.24142,-1.995481,0.686908,1.390903,1.413717,0.381705,-3.41784,-0.312794,-1.189536,0.007301,1.754803,0.720114,-0.714832,0.633005,-2.463434,-0.566388,-0.81165,1
-3.601347,2.945373,1.103334,3.223137,-2.02249,0.674542,0.969163,1.075594,-2.945059,0.091451,1.276208,1.521413,-3.389065,0.202697,0.371649,-0.851244,-0.950998,-1.250852,-0.379051,-0.134092,0.006286,0.186664,-0.972347,1.655876,2.06218,-1
5.965592,-1.321964,-0.14404,-0.525282,-1.033902,0.252172,1.986442,-0.108953,-3.370459,-5.372693,-0.557165,-1.878672,-1.547942,-0.577796,0.290513,0.239689,1.392401,0.3976,-4.411093,-1.019308,2.504571,0.024179,-2.017525,1.10936,1.448663,1
0.014208,3.725029,0.205042,-2.778077,-1.6853,-0.572116,-1.32411,0.255757,0.700093,1.862175,-0.523691,-1.584771,2.531874,2.478143,1.747482,1.404139,-0.66081,1.447603,0.939417,-1.5899,1.155422,1.361687,-0.390865,-0.160009,0.050324,1
3.794362,-0.823205,0.902327,1.842412,-1.918864,3.033379,2.188577,0.325293,2.010659,0.902386,1.300418,-0.253709,-0.982548,0.266225,-0.095915,-0.336513,-0.336,1.227091,-1.444081,0.415381,0.113256,-1.071594,-1.175763,1.511871,0.924918,1
-0.746551,3.604499,-1.395784,0.078638,0.68259,-0.517865,-2.599749,-1.189938,0.311626,-0.327188,1.792318,1.727958,-1.002572,-0.291083,1.254963,1.539267,1.100752,-0.849572,0.713085,-0.695491,-0.587443,1.475588,0.913076,-0.596643,0.703897,-1
-10.917437,3.829048,-2.869979,0.200031,-3.531726,0.631869,-0.227228,1.492102,0.717222,4.046494,-0.829244,1.05819,3.034288,0.726922,0.311835,-0.241845,1.161926,0.619742,-1.689503,1.41019,1.4096,0.91092,0.331704,1.23932,-1.300039,-1
7.780721,2.303338,2.430398,0.826751,0.070513,4.663391,-3.060264,1.357222,1.150282,0.248928,0.523546,-0.891481,1.118301,0.507546,0.27385,-3.004111,-1.950534,-0.256418,0.075633,0.699958,2.381379,2.182959,-0.403382,2.396883,1.422649,1
-2.086877,1.687096,0.95078,3.701574,5.671983,-0.597003,-2.035765,1.140337,-2.256495,2.309221,1.265017,1.839802,0.746147,1.424701,-1.779672,-0.469883,1.938021,1.220534,-1.10613,-1.233924,0.015439,-4.645429,0.988712,1.330058,0.536584,-1
1.029636,1.165992,-4.004789,-0.287073,0.396853,-0.815219,1.899846,-0.394724,2.262161,-0.049647,-1.345959,-1.846987,-0.491089,0.961807,2.375797,0.188159,-2.369551,-1.000562,0.719565,0.271298,-0.463106,-1.153942,0.673816,-0.088971,0.122924,1
8.15807,3.566283,2.45571,-0.574707,5.444897,0.697287,-1.448366,-0.456572,0.680005,0.119589,0.080859,-1.538417,-1.84084,-1.460272,1.434951,1.232005,-1.158995,-0.274035,1.401873,-0.79832,-1.588863,1.697831,-0.168568,-1.325247,-0.851644,1
-1.186885,2.958659,-0.503772,-1.066044,1.267628,3.081632,-1.693131,1.44545,0.344318,-1.773172,-1.171946,1.11883,1.819563,1.521621,-0.22799,-0.18799,-0.504351,-0.135787,1.216195,-2.465061,0.785558,-2.025789,-0.464859,1.164297,-0.517902,1
4.237916,2.602327,-0.649019,0.014507,-1.064682,-0.294331,0.277626,1.661706,-0.411044,0.433925,0.943251,0.174942,0.732312,0.110041,-0.138516,0.060679,0.151113,0.256168,-1.379607,0.006629,1.112127,0.319866,0.72866,-0.875283,-0.404753,1
-8.019237,-1.183348,-0.521142,-1.472671,-3.642743,0.959427,-0.230587,-0.137543,-0.956232,-0.027459,1.627843,-0.980938,-0.132084,-1.309066,-1.38042,0.188715,-0.51392,-0.764162,-0.078456,1.349117,-0.330063,-2.472213,0.490993,-0.185451,0.507955,1
-10.326497,-0.78138,-0.302371,2.11298,3.080322,-1.032076,-0.479313,2.103688,-0.777384,1.330595,0.830146,2.004195,0.645991,1.642566,-1.416932,1.074084,-0.798531,-1.447326,-0.947397,-0.042845,-2.466507,0.446798,2.923964,1.493893,-0.117745,-1
11.483264,-1.897229,-1.215117,1.161027,0.684961,-2.359095,-1.265478,0.076668,0.45366,-0.632404,-0.008127,-0.199518,-1.086572,-2.042974,3.086514,1.011164,1.791493,-2.023222,-0.168268,1.007079,0.265809,1.28396,-0.244834,-0.728184,-1.338776,1
-3.24907,1.608793,-0.566674,-2.602552,0.491469,-2.909884,1.564097,2.063826,-0.745688,-1.000593,0.36347,-0.150725,0.378041,-1.777519,1.107409,-0.513928,0.390165,-1.227325,-0.827666,-0.875476,-0.346894,0.300695,-0.520083,0.875804,-0.018144,1
-6.359749,-2.023042,4.542191,-3.741908,-0.377714,-0.882678,-0.410946,0.365944,-1.973547,-0.691191,-2.742174,1.531181,-0.122803,-1.172673,0.516158,-0.468714,-1.103893,0.23594,-1.003622,-3.406988,-2.346,1.410411,-1.095431,-2.85105,-1.319847,-1
2.815475,2.746596,-0.16884,-3.050812,-0.121697,-1.962415,-1.447971,0.952776,0.92757,-0.306017,2.613331,1.587611,-2.08653,1.348484,-0.35722,-1.853322,-2.786535,-1.633685,1.27835,-0.360488,0.973524,-0.063405,0.596724,-0.077442,-0.72591,1
6.853854,2.395586,-2.651594,-1.661168,-0.678385,-0.236893,-2.966221,0.302818,0.175335,-2.314737,-0.931934,0.341924,1.097728,-0.307589,0.668189,2.75565,0.159655,-0.168111,-2.184828,0.672832,-0.939827,-1.254225,0.421597,-0.857049,-0.262591,1
2.936112,1.401862,0.706166,-1.890541,-2.248453,2.409775,-0.02031,-0.390936,1.30986,0.411682,-0.994731,0.878432,0.9311,1.941354,-0.290492,1.862083,0.543573,-0.147008,0.78552,-0.068998,-0.272273,-1.066226,1.983933,-1.82255,0.58581,1
9.314053,1.548356,-0.791246,0.711078,-0.541828,3.485468,-1.068593,-0.207643,1.711205,-1.08149,-0.973289,-0.371394,0.443333,1.869266,-0.894616,1.183371,-0.38806,-1.002953,1.827068,-0.710662,1.288349,0.091517,0.474255,-0.690527,-0.840753,1
-7.174359,-0.97571,-3.17246,2.956461,2.307214,0.487509,-1.062897,-1.936785,-0.275029,-2.661801,-0.932085,2.25631,1.647124,-0.56348,-0.500015,2.629557,-0.355646,0.078329,-0.251197,0.111782,-0.296069,-0.430589,-2.575442,-0.15115,-1.82318,1
8.578492,1.046992,-1.450475,-0.979988,0.886653,2.908221,-2.882147,-0.6228,-2.343315,-0.160319,2.628476,-1.213198,0.89443,2.08742,-2.602376,-2.57863,-0.209541,0.841971,1.377805,-0.015317,-0.335874,0.734531,-1.585774,2.426631,0.115451,1
-7.066539,3.347348,-0.391092,0.703884,2.102148,-3.037381,2.668419,-1.533896,1.28427,-2.319492,-0.193599,0.290893,-1.531566,-0.4129,0.095094,-0.13339,1.229772,-0.476519,0.654621,-0.29179,0.940415,1.177511,-1.539548,1.48247,-0.584941,-1
7.829206,-2.197098,0.457116,-0.726124,0.535367,-2.737908,1.643804,-5.377602,2.973239,-2.407675,1.399259,1.557275,0.468064,3.34863,-1.274128,0.214738,0.201307,-1.349426,-1.593997,1.433643,-1.406072,0.222539,1.350988,-1.19271,-0.711146,1
-1.884046,4.069763,-1.752832,-1.119149,-2.178855,-0.902975,-1.269473,1.099744,1.442289,0.611494,0.437688,-0.13071,0.980599,0.106451,-1.904738,0.777767,0.050643,-1.078333,0.7475,0.609903,0.440509,-0.090112,-1.145987,-1.407427,0.733427,-1
3.104731,2.780534,-2.221052,-3.185274,-1.502816,2.266582,-2.055594,1.705149,-2.800161,0.736663,1.343868,-1.50108,1.743545,-0.025632,-1.503647,-3.127071,0.259901,0.905658,0.712687,-1.879634,-2.278684,3.058989,-1.0815,-1.329056,3.077415,1
3.409432,-1.699103,3.306171,5.137411,0.028986,-0.401925,1.284068,0.377598,2.899221,0.852357,0.018674,1.956584,-1.728488,0.408989,-0.151434,0.424351,-1.926022,-1.968804,1.187445,0.192329,1.172669,-0.894781,-0.594573,-0.933873,0.478639,-1
